date/time: .11/10/2023.11:18 a.m.
Run 1

time	(N)
3.770000	6.473740E+0
3.780000	6.451663E+0
3.790000	6.429587E+0
3.800000	6.388588E+0
3.810000	6.350743E+0
3.820000	6.306590E+0
3.830000	6.246668E+0
3.840000	6.183593E+0
3.850000	6.107902E+0
3.860000	6.044827E+0
3.870000	5.969136E+0
3.880000	5.883985E+0
3.890000	5.808294E+0
3.900000	5.713681E+0
3.910000	5.619068E+0
3.920000	5.521301E+0
3.930000	5.414073E+0
3.940000	5.316306E+0
3.950000	5.215385E+0
3.960000	5.101850E+0
3.970000	5.004083E+0
3.980000	4.903162E+0
3.990000	4.808549E+0
4.000000	4.707629E+0
4.010000	4.616169E+0
4.020000	4.518402E+0
4.030000	4.423789E+0
4.040000	4.338638E+0
4.050000	4.253486E+0
4.060000	4.187257E+0
4.070000	4.114720E+0
4.080000	4.045337E+0
4.090000	3.998030E+0
4.100000	3.950724E+0
4.110000	3.909725E+0
4.120000	3.862418E+0
4.130000	3.830881E+0
4.140000	3.805650E+0
4.150000	3.796189E+0
4.160000	3.783574E+0
4.170000	3.764651E+0
4.180000	3.761498E+0
4.190000	3.770959E+0
4.200000	3.786728E+0
4.210000	3.818266E+0
4.220000	3.849803E+0
4.230000	3.900264E+0
4.240000	3.957031E+0
4.250000	3.994877E+0
4.260000	4.057952E+0
4.270000	4.127335E+0
4.280000	4.196718E+0
4.290000	4.272408E+0
4.300000	4.367021E+0
4.310000	4.442712E+0
4.320000	4.540479E+0
4.330000	4.641399E+0
4.340000	4.729705E+0
4.350000	4.814857E+0
4.360000	4.906316E+0
4.370000	5.007237E+0
4.380000	5.105004E+0
4.390000	5.221693E+0
4.400000	5.319460E+0
4.410000	5.414073E+0
4.420000	5.514994E+0
4.430000	5.615914E+0
4.440000	5.691605E+0
4.450000	5.789372E+0
4.460000	5.868216E+0
4.470000	5.950214E+0
4.480000	6.029058E+0
4.490000	6.111056E+0
4.500000	6.180439E+0
4.510000	6.246668E+0
4.520000	6.300282E+0
4.530000	6.338127E+0
4.540000	6.379126E+0
4.550000	6.410664E+0
4.560000	6.435894E+0
4.570000	6.448509E+0
4.580000	6.473740E+0
4.590000	6.473740E+0
4.600000	6.483201E+0
4.610000	6.473740E+0
4.620000	6.454817E+0
4.630000	6.423279E+0
4.640000	6.379126E+0
4.650000	6.350743E+0
4.660000	6.297128E+0
4.670000	6.246668E+0
4.680000	6.183593E+0
4.690000	6.111056E+0
4.700000	6.035366E+0
4.710000	5.962829E+0
4.720000	5.887138E+0
4.730000	5.801987E+0
4.740000	5.716835E+0
4.750000	5.637991E+0
4.760000	5.546531E+0
4.770000	5.445611E+0
4.780000	5.341536E+0
4.790000	5.259538E+0
4.800000	5.133387E+0
4.810000	5.035621E+0
4.820000	4.934700E+0
4.830000	4.836933E+0
4.840000	4.739166E+0
4.850000	4.657168E+0
4.860000	4.559401E+0
4.870000	4.467942E+0
4.880000	4.385944E+0
4.890000	4.313407E+0
4.900000	4.231409E+0
4.910000	4.162026E+0
4.920000	4.092643E+0
4.930000	4.029568E+0
4.940000	3.972800E+0
4.950000	3.922340E+0
4.960000	3.875033E+0
4.970000	3.849803E+0
4.980000	3.815112E+0
4.990000	3.802497E+0
5.000000	3.786728E+0
5.010000	3.796189E+0
5.020000	3.796189E+0
5.030000	3.805650E+0
5.040000	3.821419E+0
5.050000	3.849803E+0
5.060000	3.875033E+0
5.070000	3.912879E+0
5.080000	3.950724E+0
5.090000	4.013799E+0
5.100000	4.070567E+0
5.110000	4.133642E+0
5.120000	4.209333E+0
5.130000	4.278716E+0
5.140000	4.357560E+0
5.150000	4.442712E+0
5.160000	4.518402E+0
5.170000	4.622477E+0
5.180000	4.717090E+0
5.190000	4.824318E+0
5.200000	4.922085E+0
5.210000	5.010390E+0
5.220000	5.114465E+0
5.230000	5.218539E+0
5.240000	5.313152E+0
5.250000	5.423534E+0
5.260000	5.514994E+0
5.270000	5.609607E+0
5.280000	5.704220E+0
5.290000	5.801987E+0
5.300000	5.877677E+0
5.310000	5.950214E+0
5.320000	6.025904E+0
5.330000	6.098441E+0
5.340000	6.152055E+0
5.350000	6.218284E+0
5.360000	6.268745E+0
5.370000	6.325512E+0
5.380000	6.360204E+0
5.390000	6.391742E+0
5.400000	6.420126E+0
5.410000	6.442202E+0
5.420000	6.454817E+0
5.430000	6.464278E+0
5.440000	6.464278E+0
5.450000	6.451663E+0
5.460000	6.432741E+0
5.470000	6.416972E+0
5.480000	6.379126E+0
5.490000	6.350743E+0
5.500000	6.300282E+0
5.510000	6.243514E+0
5.520000	6.174131E+0
5.530000	6.107902E+0
5.540000	6.032212E+0
5.550000	5.969136E+0
5.560000	5.883985E+0
5.570000	5.808294E+0
5.580000	5.716835E+0
5.590000	5.631683E+0
5.600000	5.540224E+0
5.610000	5.439303E+0
5.620000	5.335229E+0
5.630000	5.231154E+0
5.640000	5.142849E+0
5.650000	5.029313E+0
5.660000	4.937854E+0
5.670000	4.852702E+0
5.680000	4.754935E+0
5.690000	4.650861E+0
5.700000	4.559401E+0
5.710000	4.467942E+0
5.720000	4.379637E+0
5.730000	4.310254E+0
5.740000	4.234563E+0
5.750000	4.149411E+0
5.760000	4.095797E+0
5.770000	4.032722E+0
5.780000	3.988569E+0
5.790000	3.934955E+0
5.800000	3.890802E+0
5.810000	3.849803E+0
5.820000	3.827727E+0
5.830000	3.815112E+0
5.840000	3.786728E+0
5.850000	3.793035E+0
5.860000	3.796189E+0
5.870000	3.802497E+0
5.880000	3.821419E+0
5.890000	3.840342E+0
5.900000	3.875033E+0
5.910000	3.916032E+0
5.920000	3.957031E+0
5.930000	3.991723E+0
5.940000	4.057952E+0
5.950000	4.121027E+0
5.960000	4.184103E+0
5.970000	4.253486E+0
5.980000	4.329176E+0
5.990000	4.417482E+0
6.000000	4.505787E+0
6.010000	4.594093E+0
6.020000	4.688706E+0
6.030000	4.786473E+0
6.040000	4.881086E+0
6.050000	4.975699E+0
6.060000	5.073466E+0
6.070000	5.187002E+0
6.080000	5.287922E+0
6.090000	5.382535E+0
6.100000	5.483456E+0
6.110000	5.571761E+0
6.120000	5.669528E+0
6.130000	5.754680E+0
6.140000	5.842986E+0
6.150000	5.918676E+0
6.160000	5.994367E+0
6.170000	6.066903E+0
6.180000	6.123671E+0
6.190000	6.186747E+0
6.200000	6.256129E+0
6.210000	6.306590E+0
6.220000	6.350743E+0
6.230000	6.379126E+0
6.240000	6.410664E+0
6.250000	6.426433E+0
6.260000	6.439048E+0
6.270000	6.445356E+0
6.280000	6.448509E+0
6.290000	6.445356E+0
6.300000	6.420126E+0
6.310000	6.401203E+0
6.320000	6.372819E+0
6.330000	6.347589E+0
6.340000	6.306590E+0
6.350000	6.246668E+0
6.360000	6.199362E+0
6.370000	6.139440E+0
6.380000	6.057442E+0
6.390000	5.991213E+0
6.400000	5.912369E+0
6.410000	5.824063E+0
6.420000	5.738911E+0
6.430000	5.656913E+0
6.440000	5.568608E+0
6.450000	5.473995E+0
6.460000	5.373074E+0
6.470000	5.278461E+0
6.480000	5.183848E+0
6.490000	5.086081E+0
6.500000	4.972545E+0
6.510000	4.877932E+0
6.520000	4.786473E+0
6.530000	4.695013E+0
6.540000	4.606708E+0
6.550000	4.508941E+0
6.560000	4.433251E+0
6.570000	4.351253E+0
6.580000	4.266101E+0
6.590000	4.187257E+0
6.600000	4.130489E+0
6.610000	4.064260E+0
6.620000	4.007492E+0
6.630000	3.966493E+0
6.640000	3.922340E+0
6.650000	3.890802E+0
6.660000	3.859265E+0
6.670000	3.846649E+0
6.680000	3.830881E+0
6.690000	3.824573E+0
6.700000	3.821419E+0
6.710000	3.824573E+0
6.720000	3.830881E+0
6.730000	3.871880E+0
6.740000	3.884495E+0
6.750000	3.928647E+0
6.760000	3.972800E+0
6.770000	4.026414E+0
6.780000	4.076875E+0
6.790000	4.133642E+0
6.800000	4.206179E+0
6.810000	4.281870E+0
6.820000	4.354406E+0
6.830000	4.442712E+0
6.840000	4.527864E+0
6.850000	4.606708E+0
6.860000	4.707629E+0
6.870000	4.795934E+0
6.880000	4.890547E+0
6.890000	4.985160E+0
6.900000	5.086081E+0
6.910000	5.183848E+0
6.920000	5.275307E+0
6.930000	5.379382E+0
6.940000	5.461380E+0
6.950000	5.562300E+0
6.960000	5.653759E+0
6.970000	5.738911E+0
6.980000	5.830371E+0
6.990000	5.912369E+0
7.000000	5.991213E+0
7.010000	6.054288E+0
7.020000	6.126825E+0
7.030000	6.196208E+0
7.040000	6.246668E+0
7.050000	6.287667E+0
7.060000	6.325512E+0
7.070000	6.360204E+0
7.080000	6.382280E+0
7.090000	6.423279E+0
7.100000	6.432741E+0
7.110000	6.435894E+0
7.120000	6.426433E+0
7.130000	6.423279E+0
7.140000	6.401203E+0
7.150000	6.379126E+0
7.160000	6.350743E+0
7.170000	6.319205E+0
7.180000	6.271898E+0
7.190000	6.221438E+0
7.200000	6.170978E+0
7.210000	6.114210E+0
7.220000	6.047981E+0
7.230000	5.981752E+0
7.240000	5.899754E+0
7.250000	5.808294E+0
7.260000	5.729450E+0
7.270000	5.644298E+0
7.280000	5.562300E+0
7.290000	5.464533E+0
7.300000	5.369920E+0
7.310000	5.265846E+0
7.320000	5.177540E+0
7.330000	5.076620E+0
7.340000	4.982007E+0
7.350000	4.877932E+0
7.360000	4.786473E+0
7.370000	4.698167E+0
7.380000	4.594093E+0
7.390000	4.508941E+0
7.400000	4.426943E+0
7.410000	4.344945E+0
7.420000	4.256640E+0
7.430000	4.209333E+0
7.440000	4.127335E+0
7.450000	4.073721E+0
7.460000	4.029568E+0
7.470000	3.969646E+0
7.480000	3.925494E+0
7.490000	3.890802E+0
7.500000	3.868726E+0
7.510000	3.837188E+0
7.520000	3.818266E+0
7.530000	3.824573E+0
7.540000	3.818266E+0
7.550000	3.827727E+0
